seller_id,seller_state,seller_city,eligible_n,late_n,on_time_n_date,lfr_date,lfr_date_pct,late_over_eligible,late_n_ts,lfr_timestamp,lfr_timestamp_pct,median_days_vs_estimate,median_days_late,eligible_n_jan_apr,late_n_jan_apr,lfr_jan_apr,eligible_n_may_aug,late_n_may_aug,lfr_may_aug,eligible_n_single,late_n_single,lfr_single_seller,multi_seller_order_n,multi_seller_order_share,item_revenue,item_revenue_plus_freight,anomaly_n,meets_volume_floor,volume_band,n_floor_sellers,peer_weighted_mkt_lfr,peer_equal_wt_lfr,peer_p25_lfr,peer_median_lfr,peer_p75_lfr,peer_p90_lfr,peer_p95_lfr,pass_p75,pass_p90,attribution_conflict,date_ts_action_conflict,split_window_unstable,raise_bar_to_p90,rank_if_candidate,action,action_reason
0aa2205ca24f113f4658a5c536667426,SP,sao paulo,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.0000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,815.62,988.10,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
0b64bcdb0784abc139af04077d49a20e,RS,canoas,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-18.5000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,137.60,205.81,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
0eaa7e33d73809f1f925f7d07c506cbd,SP,santo andre,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-14.5000,NULL,2,0,0.0000000000,2,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,324.00,376.52,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
0f0c984a4a955310903b6b6008660bad,SP,franca,4,0,4,0.0000000000,0.0,0 / 4,1,0.2500000000,25.0,-10.0000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,369.81,481.38,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
10264f60a8f0a4d2f30810f5c661c673,SP,campinas,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,284.60,326.46,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
10ff823eda2b032e2c93d17a7d294736,SP,pederneiras,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-14.0000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,508.70,579.89,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
120476eb7a04c149d14772edaf5d9bf2,RJ,angra dos reis,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-15.5000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,2368.80,2519.63,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
131fcb0a0c9a47bba4474aacff0f14b7,SP,sao paulo,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-8.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,369.80,406.41,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
1771297ac436903d1dd6b0e9279aa505,SP,guarulhos,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-15.0000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,193.55,276.01,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
189ca3538ce9f920cacf0f982cbe223b,SP,sao paulo,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-7.5000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,419.00,481.67,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
1c5e4e49b9079480255b49d50aac1aa9,SP,santos,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-14.5000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,3080.10,3469.58,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
21c62b998a043ebe31161d38f84929fc,CE,fortaleza,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-16.5000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,750.49,841.33,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
22c32ec35d0116ef02c281798a25bf8b,PR,maringa,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,119.58,210.01,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
269cff2d3c8d205c11f37a52402ea93b,SP,catanduva,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,1281.59,1415.00,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
26e13b6ff5b641b329e5524241ee2c93,SP,franca,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.5000,NULL,0,0,NULL,4,0,0.0000000000,3,0,0.0000000000,1,0.2500000000,119.70,189.68,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
270d3ef21830ad0ecf3a6c53d08a533a,SP,carapicuiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.5000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,395.00,588.91,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
29e6e05b65f93bc224c644319dc52ecf,MG,juiz de fora,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,475.60,558.92,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
33ab10be054370c254ddfcf0a6253422,RJ,rio de janeiro,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-8.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,213.20,265.53,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
34a557286ead8fe75c989e0afcf7d98c,SP,franca,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-9.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,414.90,473.46,1,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
353e21e8bf8de2722b4fae1636664b76,RS,canoas,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-18.5000,NULL,3,0,0.0000000000,1,0,0.0000000000,3,0,0.0000000000,1,0.2500000000,208.00,299.89,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
3bfba5a77604f6dfae7e6dd7aaf65821,PR,londrina,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-8.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,2095.50,2218.19,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
3d4b1ae7539303b5704493798893e82c,SP,sao paulo,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.5000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,765.00,870.43,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
404e1ba01358af4cd63f679b2c4d1fa1,MG,juiz de fora,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,239.20,358.39,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
43402bdf22aa2310e8f99e2f94f78628,SP,ribeirao pires,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-42.5000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,649.95,837.10,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
46ef1a25845fc051c2998d878354810c,MG,claudio,4,0,4,0.0000000000,0.0,0 / 4,1,0.2500000000,25.0,-2.5000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,194.35,273.14,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4a82168aaef173cbb6e46ae88728f919,PR,irati,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,512.00,612.39,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4bf2f4ee540798a61f9636d12cd9cc80,SP,assis,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-17.0000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,625.00,684.74,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4c8545742faaf58fafd5fd14d25d75cf,SP,fernandopolis,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-15.5000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,3020.00,3216.31,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
5011f0d93373a4c5753adf58ca77af8d,SP,santos,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-8.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,449.92,624.32,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
5145090ab595c0d0b8557199f5701fbf,PR,curitiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-28.5000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,1459.60,1657.45,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
5194c22ed1f616ec0c0f33c571542879,MG,santa rita do sapucai,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-11.5000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,245.60,326.45,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
5275ca25d0358ca73864e0ae41be1320,SP,guarulhos,4,0,4,0.0000000000,0.0,0 / 4,2,0.5000000000,50.0,-2.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,409.60,478.82,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
52a50b42accf164f9f019941e5759d9b,SP,monte alegre do sul,4,0,4,0.0000000000,0.0,0 / 4,1,0.2500000000,25.0,-3.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,139.96,197.02,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
52f976b17ea7f2f087f56dcc419328f6,PR,california,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-17.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,5030.00,5528.08,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
556a6409838156ea299c9d1f9e2dde43,PR,curitiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.5000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,1362.80,1449.64,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
61b18775be84fb700a6b2d0ba097bf66,SP,araraquara,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-8.5000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,334.50,436.01,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
661ad5fcc28cdfb8bcadb12bb2272475,SC,balneario camboriu,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-17.5000,NULL,2,0,0.0000000000,2,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,209.93,329.71,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
6861de0f40cacb0602e473c51639f980,PR,curitiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-21.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,175.00,308.42,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
698f5fa55a5f73d0740e9d9a773e8093,RJ,rio de janeiro,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-15.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,120.00,203.99,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
6bb62a4912377c7bfe7cb17b406bc7e6,SP,jundiai,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-5.0000,NULL,0,0,NULL,4,0,0.0000000000,3,0,0.0000000000,1,0.2500000000,739.52,845.39,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
6c17baf138731a4aaacc3210adf2037b,SP,franca,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,538.80,628.72,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
6d22a1fcebb6dd08c9cd90b92a93e8d0,SC,joinville,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-6.5000,NULL,4,0,0.0000000000,0,0,NULL,3,0,0.0000000000,1,0.2500000000,382.50,466.80,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
713e3a23ca5e47786eb6f0d99f94cfac,PR,curitiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-18.5000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,1126.00,1213.03,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
72c38a04bd6a1c3dbc5298425a0db86d,PR,cascavel,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-22.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,647.30,760.65,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
75a4764c108403a7a0575140cb22287c,RS,caxias do sul,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-18.0000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,498.54,688.33,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
75d34ebb1bd0bd7dde40dd507b8169c3,BA,salvador,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-14.5000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,624.96,718.27,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
77714512e8d4dda9c234da8e3faf16e4,SP,guarulhos,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-9.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,243.40,348.98,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
7a2d2949aea47fab95fd98d6c9f618b1,PR,curitiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-17.5000,NULL,2,0,0.0000000000,2,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,736.99,832.64,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
7c51de0ab286204ce75ff42bf7c10d92,SC,picarras,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-15.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,759.00,908.64,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
82e0a475a88cc9595229d8029273f045,SP,sao paulo,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-15.0000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,982.96,1129.46,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
83645b1645cdee8953ee54c29ceed564,PR,santa terezinha de itaipu,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.5000,NULL,2,0,0.0000000000,2,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,283.70,359.60,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
85044848b1b767db2a4a58526adef4b4,SP,osasco,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-11.5000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,240.60,305.51,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
86bf77bdb52e615674772d5817c6212f,RS,viamao,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,281.80,379.38,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
8dfbc5ff27df12f6cef751d3b9554222,PR,curitiba,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,226.00,316.12,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
8fe8786ee000001ab51d030dfd4a7bf1,SC,paulo lopes,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-19.0000,NULL,2,0,0.0000000000,2,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,1816.00,1939.24,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
90b36c5aeb728d5504a39f435bef0c5f,SP,conchal,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-11.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,153.89,247.89,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
91f5779a8731baca4809fdeade81803f,RJ,barra mansa,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-10.5000,NULL,4,0,0.0000000000,0,0,NULL,4,0,0.0000000000,0,0.0000000000,1821.96,1917.88,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
929f342384a6607afe143d789ade1316,PR,londrina,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-18.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,209.40,272.76,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
92d14edfb62ee5ae7fdff70b0f4e7233,SP,sao bernardo do campo,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-13.0000,NULL,4,0,0.0000000000,0,0,NULL,3,0,0.0000000000,1,0.2500000000,160.00,219.41,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
939e6227d6964a11a70aa91243e418f2,MG,conselheiro lafaiete,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-6.0000,NULL,0,0,NULL,4,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,425.00,488.25,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
94ca168e8bcb407ab85c5da308863027,SP,clementina,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-7.5000,NULL,1,0,0.0000000000,3,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,185.40,260.91,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
97e995629983723d11830a829bc2b246,SP,lorena,4,0,4,0.0000000000,0.0,0 / 4,0,0.0000000000,0.0,-14.0000,NULL,3,0,0.0000000000,1,0,0.0000000000,4,0,0.0000000000,0,0.0000000000,344.60,430.55,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
